timestamp,trial_id,planner_id,target_label,target_x,target_y,target_z,start_x,start_y,start_z,success,success_alpha,success_alpha_index,num_alpha_attempts,num_failed_alphas,num_interpolation_steps,alphas_tried,alphas_failed,planning_time_success_s,planning_time_total_s,num_traj_points,traj_duration_s
1763106488.936312,1,RRTConnectkConfigDefault,A,0.6,0.1,0.95,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,0.9,1,2,1,1,1.00;0.90,1.00,0.16209721565246582,10.265080213546753,60,3.141050407
1763106498.8297532,2,RRTConnectkConfigDefault,B,-0.6,-0.5,1.5,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,1.0,0,1,0,0,1.00,,0.13191580772399902,0.13191580772399902,52,3.3332819750000002
1763106559.5544457,3,RRTConnectkConfigDefault,TOP_DIAG,0.45,0.45,1.8,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,0.55,4,5,4,4,1.00;0.90;0.80;0.70;0.55,1.00;0.90;0.80;0.70,0.15391230583190918,40.916146993637085,20,1.973908614
1763106580.1918778,4,RRTConnectkConfigDefault,LOW_BACK,-0.2,-0.8,0.65,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,0.8,2,3,2,2,1.00;0.90;0.80,1.00;0.90,0.22247719764709473,20.44579839706421,61,3.110600759
1763106580.468688,5,RRTConnectkConfigDefault,SIDE_SWEEP,0.8,-0.15,1.1,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,1.0,0,1,0,0,1.00,,0.2217881679534912,0.2217881679534912,34,2.846984782
1763106580.69228,6,RRTConnectkConfigDefault,A,0.6,0.1,0.95,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,1.0,0,1,0,0,1.00,,0.11590766906738281,0.11590766906738281,65,5.013870945
1763106598.6270053,7,RRTConnectkConfigDefault,B,-0.6,-0.5,1.5,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,1.0,0,1,0,0,1.00,,0.16764259338378906,0.16764259338378906,53,3.7351397520000003
1763106659.5692565,8,RRTConnectkConfigDefault,TOP_DIAG,0.45,0.45,1.8,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,0.55,4,5,4,4,1.00;0.90;0.80;0.70;0.55,1.00;0.90;0.80;0.70,0.12399530410766602,41.111528396606445,20,1.9728145289999999
1763106679.8686128,9,RRTConnectkConfigDefault,LOW_BACK,-0.2,-0.8,0.65,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,0.8,2,3,2,2,1.00;0.90;0.80,1.00;0.90,0.09148979187011719,20.247421979904175,61,3.105194492
1763106680.0185223,10,RRTConnectkConfigDefault,SIDE_SWEEP,0.8,-0.15,1.1,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,1.0,0,1,0,0,1.00,,0.10489273071289062,0.10489273071289062,52,2.946180482
1763106680.250957,11,RRTConnectkConfigDefault,A,0.6,0.1,0.95,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,1.0,0,1,0,0,1.00,,0.16081643104553223,0.16081643104553223,67,3.2786275590000002
1763106698.5379584,12,RRTConnectkConfigDefault,B,-0.6,-0.5,1.5,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,1.0,0,1,0,0,1.00,,0.13134002685546875,0.13134002685546875,25,2.398525763
1763106759.5169036,13,RRTConnectkConfigDefault,TOP_DIAG,0.45,0.45,1.8,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,0.55,4,5,4,4,1.00;0.90;0.80;0.70;0.55,1.00;0.90;0.80;0.70,0.10093498229980469,41.05722403526306,20,1.9689359990000002
1763106780.5542035,14,RRTConnectkConfigDefault,LOW_BACK,-0.2,-0.8,0.65,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,0.8,2,3,2,2,1.00;0.90;0.80,1.00;0.90,0.18604803085327148,20.966858625411987,61,3.109091446
1763106780.742196,15,RRTConnectkConfigDefault,SIDE_SWEEP,0.8,-0.15,1.1,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,1.0,0,1,0,0,1.00,,0.1289844512939453,0.1289844512939453,49,2.824435611
1763106781.05291,16,RRTstarkConfigDefault,A,0.6,0.1,0.95,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,1.0,0,1,0,0,1.00,,0.2453770637512207,0.2453770637512207,55,3.091203609
1763106798.7017546,17,RRTstarkConfigDefault,B,-0.6,-0.5,1.5,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,1.0,0,1,0,0,1.00,,0.2122485637664795,0.2122485637664795,25,2.3971945
1763106859.4941044,18,RRTstarkConfigDefault,TOP_DIAG,0.45,0.45,1.8,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,0.55,4,5,4,4,1.00;0.90;0.80;0.70;0.55,1.00;0.90;0.80;0.70,0.09920907020568848,40.91996431350708,20,1.970961465
1763106880.5438976,19,RRTstarkConfigDefault,LOW_BACK,-0.2,-0.8,0.65,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,0.8,2,3,2,2,1.00;0.90;0.80,1.00;0.90,0.19101810455322266,20.99721646308899,61,3.110580997
1763106880.7715726,20,RRTstarkConfigDefault,SIDE_SWEEP,0.8,-0.15,1.1,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,1.0,0,1,0,0,1.00,,0.1176297664642334,0.1176297664642334,48,3.626275514
1763106881.049119,21,RRTstarkConfigDefault,A,0.6,0.1,0.95,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,1.0,0,1,0,0,1.00,,0.21901535987854004,0.21901535987854004,68,3.35164068
1763106898.6577816,22,RRTstarkConfigDefault,B,-0.6,-0.5,1.5,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,1.0,0,1,0,0,1.00,,0.04976987838745117,0.04976987838745117,25,2.369940688
1763106958.9325225,23,RRTstarkConfigDefault,TOP_DIAG,0.45,0.45,1.8,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,0.55,4,5,4,4,1.00;0.90;0.80;0.70;0.55,1.00;0.90;0.80;0.70,0.07190465927124023,40.49202632904053,20,1.973169231
1763106979.571605,24,RRTstarkConfigDefault,LOW_BACK,-0.2,-0.8,0.65,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,0.8,2,3,2,2,1.00;0.90;0.80,1.00;0.90,0.17634916305541992,20.5249125957489,61,3.111906814
1763106989.9420867,25,RRTstarkConfigDefault,SIDE_SWEEP,0.8,-0.15,1.1,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,0.9,1,2,1,1,1.00;0.90,1.00,0.10768938064575195,10.211338520050049,55,3.220593681
1763106990.124924,26,RRTstarkConfigDefault,A,0.6,0.1,0.95,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,1.0,0,1,0,0,1.00,,0.13280200958251953,0.13280200958251953,60,3.080659001
1763106998.5339446,27,RRTstarkConfigDefault,B,-0.6,-0.5,1.5,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,1.0,0,1,0,0,1.00,,0.13802504539489746,0.13802504539489746,49,3.674802589
1763107059.57247,28,RRTstarkConfigDefault,TOP_DIAG,0.45,0.45,1.8,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,0.55,4,5,4,4,1.00;0.90;0.80;0.70;0.55,1.00;0.90;0.80;0.70,0.11085224151611328,41.09731888771057,20,1.969204073
1763107080.2305925,29,RRTstarkConfigDefault,LOW_BACK,-0.2,-0.8,0.65,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,0.8,2,3,2,2,1.00;0.90;0.80,1.00;0.90,0.2036278247833252,20.579752445220947,61,3.125852223
1763107090.648538,30,RRTstarkConfigDefault,SIDE_SWEEP,0.8,-0.15,1.1,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,0.9,1,2,1,1,1.00;0.90,1.00,0.06631040573120117,10.242300748825073,55,3.245248961
1763107091.4522233,31,PRMkConfigDefault,A,0.6,0.1,0.95,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,1.0,0,1,0,0,1.00,,0.7269265651702881,0.7269265651702881,56,3.080496966
1763107098.5544229,32,PRMkConfigDefault,B,-0.6,-0.5,1.5,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,1.0,0,1,0,0,1.00,,0.1242368221282959,0.1242368221282959,49,3.162935145
1763107159.1450217,33,PRMkConfigDefault,TOP_DIAG,0.45,0.45,1.8,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,0.55,4,5,4,4,1.00;0.90;0.80;0.70;0.55,1.00;0.90;0.80;0.70,0.1672227382659912,40.67419147491455,20,1.970860651
1763107189.8662372,34,PRMkConfigDefault,LOW_BACK,-0.2,-0.8,0.65,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,0.7,3,4,3,3,1.00;0.90;0.80;0.70,1.00;0.90;0.80,0.27504420280456543,30.58091902732849,67,3.5736030420000002
1763107190.325814,35,PRMkConfigDefault,SIDE_SWEEP,0.8,-0.15,1.1,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,1.0,0,1,0,0,1.00,,0.3641519546508789,0.3641519546508789,55,3.108643711
1763107210.8880062,36,PRMkConfigDefault,A,0.6,0.1,0.95,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,0.8,2,3,2,2,1.00;0.90;0.80,1.00;0.90,0.16572284698486328,20.444791078567505,50,3.104879152
1763107211.1081786,37,PRMkConfigDefault,B,-0.6,-0.5,1.5,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,1.0,0,1,0,0,1.00,,0.15337705612182617,0.15337705612182617,25,2.397103259
1763107260.651049,38,PRMkConfigDefault,TOP_DIAG,0.45,0.45,1.8,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,0.55,4,5,4,4,1.00;0.90;0.80;0.70;0.55,1.00;0.90;0.80;0.70,0.06537151336669922,42.220739126205444,20,1.971913101
1763107281.2200203,39,PRMkConfigDefault,LOW_BACK,-0.2,-0.8,0.65,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,0.8,2,3,2,2,1.00;0.90;0.80,1.00;0.90,0.14549517631530762,20.37043070793152,61,3.119449992
1763107291.6807876,40,PRMkConfigDefault,SIDE_SWEEP,0.8,-0.15,1.1,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,0.9,1,2,1,1,1.00;0.90,1.00,0.040511369705200195,10.356675148010254,69,3.85072998
1763107291.9479568,41,PRMkConfigDefault,A,0.6,0.1,0.95,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,1.0,0,1,0,0,1.00,,0.18614625930786133,0.18614625930786133,52,2.954653718
1763107298.6751328,42,PRMkConfigDefault,B,-0.6,-0.5,1.5,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,1.0,0,1,0,0,1.00,,0.1931314468383789,0.1931314468383789,25,2.398997717
1763107359.9244902,43,PRMkConfigDefault,TOP_DIAG,0.45,0.45,1.8,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,0.55,4,5,4,4,1.00;0.90;0.80;0.70;0.55,1.00;0.90;0.80;0.70,0.07374143600463867,41.49531602859497,20,1.973346829
1763107390.8196301,44,PRMkConfigDefault,LOW_BACK,-0.2,-0.8,0.65,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,0.7,3,4,3,3,1.00;0.90;0.80;0.70,1.00;0.90;0.80,0.1020512580871582,30.769111156463623,80,3.5751446380000003
1763107391.1237483,45,PRMkConfigDefault,SIDE_SWEEP,0.8,-0.15,1.1,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,1.0,0,1,0,0,1.00,,0.1825730800628662,0.1825730800628662,53,3.022883146
1763107401.7103405,46,PRMstarkConfigDefault,A,0.6,0.1,0.95,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,0.9,1,2,1,1,1.00;0.90,1.00,0.132340669631958,10.481167554855347,70,4.49225625
1763107401.915155,47,PRMstarkConfigDefault,B,-0.6,-0.5,1.5,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,1.0,0,1,0,0,1.00,,0.1309800148010254,0.1309800148010254,25,2.38101722
1763107469.896326,48,PRMstarkConfigDefault,TOP_DIAG,0.45,0.45,1.8,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,0.4,5,6,5,5,1.00;0.90;0.80;0.70;0.55;0.40,1.00;0.90;0.80;0.70;0.55,0.0782918930053711,51.35097694396973,19,2.018951794
1763107490.8818305,49,PRMstarkConfigDefault,LOW_BACK,-0.2,-0.8,0.65,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,0.8,2,3,2,2,1.00;0.90;0.80,1.00;0.90,0.20732855796813965,20.86039113998413,61,3.108917202
1763107491.219774,50,PRMstarkConfigDefault,SIDE_SWEEP,0.8,-0.15,1.1,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,1.0,0,1,0,0,1.00,,0.18642783164978027,0.18642783164978027,48,3.6109498650000003
1763107491.426091,51,PRMstarkConfigDefault,A,0.6,0.1,0.95,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,1.0,0,1,0,0,1.00,,0.15046167373657227,0.15046167373657227,60,3.06732418
1763107498.5864542,52,PRMstarkConfigDefault,B,-0.6,-0.5,1.5,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,1.0,0,1,0,0,1.00,,0.10828447341918945,0.10828447341918945,50,3.541501063
1763107559.9143937,53,PRMstarkConfigDefault,TOP_DIAG,0.45,0.45,1.8,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,0.55,4,5,4,4,1.00;0.90;0.80;0.70;0.55,1.00;0.90;0.80;0.70,0.07904553413391113,41.345927238464355,20,1.972508773
1763107591.129981,54,PRMstarkConfigDefault,LOW_BACK,-0.2,-0.8,0.65,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,0.7,3,4,3,3,1.00;0.90;0.80;0.70,1.00;0.90;0.80,0.16640520095825195,31.04938268661499,62,3.201766143
1763107591.6724536,55,PRMstarkConfigDefault,SIDE_SWEEP,0.8,-0.15,1.1,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,1.0,0,1,0,0,1.00,,0.4274306297302246,0.4274306297302246,50,2.956476829
1763107591.9153373,56,PRMstarkConfigDefault,A,0.6,0.1,0.95,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,1.0,0,1,0,0,1.00,,0.1929466724395752,0.1929466724395752,67,3.2590742329999998
1763107598.5490775,57,PRMstarkConfigDefault,B,-0.6,-0.5,1.5,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,1.0,0,1,0,0,1.00,,0.1410825252532959,0.1410825252532959,53,3.475424737
1763107659.2276242,58,PRMstarkConfigDefault,TOP_DIAG,0.45,0.45,1.8,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,0.55,4,5,4,4,1.00;0.90;0.80;0.70;0.55,1.00;0.90;0.80;0.70,0.12806153297424316,40.730496883392334,20,1.9725854470000002
1763107680.0784004,59,PRMstarkConfigDefault,LOW_BACK,-0.2,-0.8,0.65,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,0.8,2,3,2,2,1.00;0.90;0.80,1.00;0.90,0.12347245216369629,20.78884220123291,61,3.119614642
1763107680.2826114,60,PRMstarkConfigDefault,SIDE_SWEEP,0.8,-0.15,1.1,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,1.0,0,1,0,0,1.00,,0.1304471492767334,0.1304471492767334,39,2.84347853
1763107680.4548178,61,BKPIECEkConfigDefault,A,0.6,0.1,0.95,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,1.0,0,1,0,0,1.00,,0.13427114486694336,0.13427114486694336,60,3.065700889
1763107708.9161541,62,BKPIECEkConfigDefault,B,-0.6,-0.5,1.5,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,0.9,1,2,1,1,1.00;0.90,1.00,0.10916328430175781,10.412845849990845,51,3.162645192
1763107760.0901794,63,BKPIECEkConfigDefault,TOP_DIAG,0.45,0.45,1.8,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,0.55,4,5,4,4,1.00;0.90;0.80;0.70;0.55,1.00;0.90;0.80;0.70,0.2595968246459961,41.57450461387634,20,1.968094941
1763107780.457574,64,BKPIECEkConfigDefault,LOW_BACK,-0.2,-0.8,0.65,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,0.8,2,3,2,2,1.00;0.90;0.80,1.00;0.90,0.11195588111877441,20.25175452232361,61,3.117537437
1763107780.628144,65,BKPIECEkConfigDefault,SIDE_SWEEP,0.8,-0.15,1.1,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,1.0,0,1,0,0,1.00,,0.10998892784118652,0.10998892784118652,64,3.704255218
1763107780.8424263,66,BKPIECEkConfigDefault,A,0.6,0.1,0.95,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,1.0,0,1,0,0,1.00,,0.13167858123779297,0.13167858123779297,69,3.345136326
1763107798.882428,67,BKPIECEkConfigDefault,B,-0.6,-0.5,1.5,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,1.0,0,1,0,0,1.00,,0.13524818420410156,0.13524818420410156,25,2.404760347
1763107860.0852292,68,BKPIECEkConfigDefault,TOP_DIAG,0.45,0.45,1.8,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,0.55,4,5,4,4,1.00;0.90;0.80;0.70;0.55,1.00;0.90;0.80;0.70,0.11922478675842285,41.58041715621948,20,1.968142184
1763107881.0935304,69,BKPIECEkConfigDefault,LOW_BACK,-0.2,-0.8,0.65,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,0.8,2,3,2,2,1.00;0.90;0.80,1.00;0.90,0.11418676376342773,20.94978904724121,61,3.184027972
1763107881.3930764,70,BKPIECEkConfigDefault,SIDE_SWEEP,0.8,-0.15,1.1,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,1.0,0,1,0,0,1.00,,0.25333666801452637,0.25333666801452637,47,3.696274097
1763107881.738784,71,BKPIECEkConfigDefault,A,0.6,0.1,0.95,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,1.0,0,1,0,0,1.00,,0.2358853816986084,0.2358853816986084,51,3.060656937
1763107909.2088377,72,BKPIECEkConfigDefault,B,-0.6,-0.5,1.5,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,0.9,1,2,1,1,1.00;0.90,1.00,0.22072815895080566,10.734152793884277,27,2.529935502
1763107959.441173,73,BKPIECEkConfigDefault,TOP_DIAG,0.45,0.45,1.8,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,0.55,4,5,4,4,1.00;0.90;0.80;0.70;0.55,1.00;0.90;0.80;0.70,0.1342456340789795,40.9737491607666,20,1.97010339
1763107980.376241,74,BKPIECEkConfigDefault,LOW_BACK,-0.2,-0.8,0.65,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,0.8,2,3,2,2,1.00;0.90;0.80,1.00;0.90,0.14768052101135254,20.808340311050415,61,3.119360441
1763107980.622061,75,BKPIECEkConfigDefault,SIDE_SWEEP,0.8,-0.15,1.1,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,1.0,0,1,0,0,1.00,,0.14052629470825195,0.14052629470825195,51,2.868826307
1763107980.7780495,76,LBKPIECEkConfigDefault,A,0.6,0.1,0.95,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,1.0,0,1,0,0,1.00,,0.10853099822998047,0.10853099822998047,67,3.243988774
1763107998.6443167,77,LBKPIECEkConfigDefault,B,-0.6,-0.5,1.5,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,1.0,0,1,0,0,1.00,,0.23858404159545898,0.23858404159545898,65,5.304827381
1763108059.3434517,78,LBKPIECEkConfigDefault,TOP_DIAG,0.45,0.45,1.8,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,0.55,4,5,4,4,1.00;0.90;0.80;0.70;0.55,1.00;0.90;0.80;0.70,0.09775424003601074,40.77022838592529,20,1.973279625
1763108080.1752026,79,LBKPIECEkConfigDefault,LOW_BACK,-0.2,-0.8,0.65,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,0.8,2,3,2,2,1.00;0.90;0.80,1.00;0.90,0.05581831932067871,20.786604166030884,61,3.118641181
1763108080.3917549,80,LBKPIECEkConfigDefault,SIDE_SWEEP,0.8,-0.15,1.1,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,1.0,0,1,0,0,1.00,,0.16675162315368652,0.16675162315368652,65,3.732510316
1763108080.7016637,81,LBKPIECEkConfigDefault,A,0.6,0.1,0.95,-1.0924594562311543e-16,-0.050000000000000086,2.0109999999999997,1,1.0,0,1,0,0,1.00,,0.1778576374053955,0.1778576374053955,60,3.073071249
